2.443781,3.7429917,-1.1541198
-5.8046155,17.780024,-1.4680252
-4.325305,17.34616,-1.4825182
-8.403114,15.886051,-1.2647041
-7.1698546,17.207195,-1.3949351
0.97520727,10.370075,-1.2961414
2.138244,5.2915993,-1.1311355
1.4469246,8.988054,-1.2801292
-10.982903,17.215517,-1.3452677
1.784015,7.402418,-1.216283
-2.8256207,16.000921,-1.4620279
-14.870801,17.312134,-1.3290219
0.100242525,12.16041,-1.3241044
-1.2837497,14.148059,-1.3550535
-12.87448,17.612993,-1.3525455
-17.946459,18.48366,-1.4441423
